10Verdeling,5Verdeling,Average Side,Average Side (per 1 cm),Average Side (per 2cm),Average Year,AverageSide5,Cities,Combined First Second Year,Country of Organisation,Country of Origin,Country2,Crossextended Format,DateOrigin (edmTimespanLabel),EID,EuropeanaLink (guid),First Fourdigits Year Number,ImagePreviewCleaned (edmPreview),Language,Materials,Organisation (Data Provider),Place Label,Provider Cleaned,RelatedConceptsCleaned (edmConceptPrefLabelLangAware),RelatedCOnceptsCleanedClusteredReconciledExtractedNoDuplicates (EdmConceptLabel),Rights,Second Four Digits Year Number,Short Description,Size Diameter,Size Diameter (per 1cm),Size Height,Size Height (per 1cm),Size Length,Size Length (per 1cm),Size Width,Size Width (per 1cm),Size(Extent),SizeDiameter2,SizeDiameter5,SizeHeight2,SizeHeight5,SizeLength2,SizeLength5,SizeWidth2,SizeWidth5,Subject,Timestamp Created,Timestamp Update,Title (title),TitleLongCleaned (dcTitleLangAware),Type,Year Cleaned,Year Of Origin (per 25),100Verdeling,50Verdeling,Hcopy,Latitude Average,Lcopy,Longitude Average,Size Diameter COPY,Size Height COPY,Size Length COPY,Size Width COPY,Wcopy
,,0,0,0,0,0,,-,Netherlands,No Info,,http://data.europeana.eu/concept/1775; urn:rijksmuseum:thesaurus:RM0001.THESAU.260; http://vocab.getty.edu/aat/300011029; steengoed; stoneware; zilver; silver (metal),,/90402/AK_NM_6574,https://www.europeana.eu/item/90402/AK_NM_6574?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2F6fG-24UbAiAaleHpJHVsAknoO4EJOqUzWHVqE5kEB9EmLn_L9zHK7Arvjo_gUbg7jTP3U-0H3xJTiHwdigmnsSY-hK_5%3Ds0&type=IMAGE,nl,silver,Rijksmuseum,,Rijksmuseum,"Silber, Hopea, Серебро, Сребро, Sidabras, Sudrabs, Srebro, Argent, Ezüst, Striebro, Srebro, Argent, Silver, Fidda, Άργυρος, Silver, Argento, Plata, Hõbe, Sølv",silver,PDM 1.0,,"Theepot van rood steengoed op een hoge, opengewerkte voet en de gebogen tuit, C-vormig oor en dekselknop in de vorm van knoestige takken. De wand is bedekt met druivenranken en drie eekhoorns in reliëf: één boven de tuit en twee bij het oor. De deksel met bladranken; de dekselknop is in de vorm van een chilong (hoornloze draak). De tuit is voorzien van een zilveren montuur. Yixing.",,0,,0,,0,,0,"diameter 14.5 cm; geheel hoogte 16,6 cm; height 16.6 cm; geheel diameter 14,5 cm",0,0,0,0,0,0,0,0,"urn:rijksmuseum:people:RM0001.PEOPLE.97722, Royer, Jean Theodore",27/05/2014 00:00:00,17/03/2018 00:00:00,Teapot with grapevines and squirrels,"Teapot with grapevines and squirrels, Theepot met druivenranken en eekhoorns","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.65769, urn:rijksmuseum:thesaurus:RM0001.THESAU.886, urn:rijksmuseum:thesaurus:RM0001.THESAU.65746, theepot, vormen, reliëf, bakken",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,steengoed; stoneware; urn:rijksmuseum:thesaurus:RM0001.THESAU.260,,/90402/AK_NM_6573,https://www.europeana.eu/item/90402/AK_NM_6573?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FvSfDvkSjaze9mfC22WIFoPgu_2QgxBWX8zQhwoq6GU0eKwBLcRw87hW_dehfp_xyLABP77SCt8q9BEWjeLCtMuLW5H9n%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Zeshoekige theepot van rood steengoed met een gebogen tuit en opstaand handvat. Op de wand zes vakken met daarin een voorstelling in reliëf van Kuixing, de god van de literatuur, staande op een drakenkop tussen golven. Op de schouder een band met gestileerde bladmotieven. De basis van de tuit wordt gevormd door een drakenkop in reliëf. De staanders van het handvat zijn in de vorm van wolkmotieven; de legger wordt gevormd door twee draken. De dekselknop is in de vorm van een shishi (leeuwhond). Yixing.",,0,,0,,0,,0,"geheel diameter 9 cm; diameter 9 cm; geheel hoogte 15,7 cm; height 15.7 cm",0,0,0,0,0,0,0,0,"urn:rijksmuseum:people:RM0001.PEOPLE.97722, Royer, Jean Theodore",27/05/2014 00:00:00,17/03/2018 00:00:00,Hexagonal tea pot with a figure on a dragon's head amid waves,"""Hexagonal tea pot with a figure on a dragons head amid waves"", Zeshoekige theepot met een persoon op een drakenkop tussen golven","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.65769, urn:rijksmuseum:thesaurus:RM0001.THESAU.65746, urn:rijksmuseum:thesaurus:RM0001.THESAU.886, theepot, vormen, bakken, reliëf",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,steengoed; stoneware; urn:rijksmuseum:thesaurus:RM0001.THESAU.260,,/90402/AK_NM_6568_A,https://www.europeana.eu/item/90402/AK_NM_6568_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2Fol5qKnLO_gBkEvffiOBpboP_onUPPBgrEVh92ox9UAc8_QO2Q67YO6JPElmmf4gDrDGBpCDQoRT-J54vjaoQe36fgxU%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Theepot van rood steengoed met een cilindervormig lichaam, gebogen tuit en C-vormig oor. Op de wand prunustakken, vogels en een vlinder. De platte deksel met prunustakken. Tuit, oor en dekselknop in de vorm van knoestige takken. Yixing.",,0,,0,,0,,0,"hoogte 8 cm; diameter 7.5 cm; diameter 7,5 cm; height 8 cm",0,0,0,0,0,0,0,0,"urn:rijksmuseum:people:RM0001.PEOPLE.97722, Royer, Jean Theodore",27/05/2014 00:00:00,17/03/2018 00:00:00,"Teapot with prunus sprays, birds and a butterfly","Teapot with prunus sprays, birds and a butterfly, Theepot met prunustakken, vogels en een vlinder","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.32, urn:rijksmuseum:thesaurus:RM0001.THESAU.65769, urn:rijksmuseum:thesaurus:RM0001.THESAU.886, urn:rijksmuseum:thesaurus:RM0001.THESAU.65746, theepot, draaiend bewerken, vormen, reliëf, bakken",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,steengoed; stoneware; urn:rijksmuseum:thesaurus:RM0001.THESAU.260,,/90402/AK_NM_6567,https://www.europeana.eu/item/90402/AK_NM_6567?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2F2K73q9L9vGrQcN0TyXi1aBjGUzCbOirf6Wfz37Oh6UKwfXpwLlJ4hfYrW5ABr1lX-ZqWWcyrTHn6bIMCkeNkilzEMA%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Theepot van rood steengoed, met gedrukt peervormige lichaam, rechte tuit en c-vormig oor. Op de onderzijde een opschrift van negen karakters, het vervaardigersmerk van Hui Mengchen. Deksel missend. Yixing.",,0,,0,,0,,0,"hoogte 6,2 cm; buik diameter 10 cm; diameter 10 cm; height 6.2 cm; length 16 cm; diameter 6.4 cm; pot lengte 16 cm; rand diameter 6,4 cm; voet diameter 6,4 cm",0,0,0,0,0,0,0,0,"urn:rijksmuseum:people:RM0001.PEOPLE.97722, Royer, Jean Theodore",27/05/2014 00:00:00,17/03/2018 00:00:00,"Teapot of red stoneware, missing cover","Teapot of red stoneware, missing cover, Theepot van rood steengoed, deksel missend","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.32, urn:rijksmuseum:thesaurus:RM0001.THESAU.65746, urn:rijksmuseum:thesaurus:RM0001.THESAU.99310, theepot, draaiend bewerken, bakken, ingriffen",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,steengoed; stoneware; urn:rijksmuseum:thesaurus:RM0001.THESAU.260,,/90402/AK_NM_6561_A,https://www.europeana.eu/item/90402/AK_NM_6561_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FEi6SiwIs-TJSQyIDCaeGi4K1j2-Y6UrixGezdCVSoOZeNyPYnRX6km3usGeVVGCIJreaiqwiazPD8twHFOQatDyyKNE%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Vierkante theepot van rood steengoed met een gebogen tuit en C-vormig oor, gedeeltelijk bedekt met een wit slib. Op de wand tweemaal een twee shishi (leeuwhond) met daartussen een wiel (chakra) [?]. De deksel met een gemodelleerde shishi met een opengewerkte bal. Yixing.",,0,,0,,0,,0,"height 9.2 cm; diameter 9 cm; geheel diameter 9 cm; geheel hoogte 9,2 cm",0,0,0,0,0,0,0,0,"urn:rijksmuseum:people:RM0001.PEOPLE.97722, Royer, Jean Theodore",27/05/2014 00:00:00,17/03/2018 00:00:00,Square teapot with shishi in relief,"Square teapot with shishi in relief, Vierkante theepot met shishi in reliëf","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.65769, urn:rijksmuseum:thesaurus:RM0001.THESAU.65746, urn:rijksmuseum:thesaurus:RM0001.THESAU.886, urn:rijksmuseum:thesaurus:RM0001.THESAU.50160, theepot, vormen, bakken, reliëf, slibtechniek",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,http://data.europeana.eu/concept/2090; pencil; papier; paper; potlood; http://vocab.getty.edu/aat/300014109; http://vocab.getty.edu/aat/300022439,,/90402/RP_T_1998_61_63_V_,https://www.europeana.eu/item/90402/RP_T_1998_61_63_V_?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FrgEKKvvK2459ZDsdzmm65ARj2Njlm7Qipcvni-T7lFyC7j_jF9G14t0_Fq3doaSyI1c2TP_R9jKf0FALWVO-z8fR2xk%3Ds0&type=IMAGE,nl,paper,Rijksmuseum,,Rijksmuseum,Papier,paper,PDM 1.0,,"Tevens een studie van een zittende vrouw aan een tafel waarop een theepot en kop staan, vrouwenkoppen en gezichten van een man. Blad 63 verso uit een schetsboek met 73 bladen.",,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"http://iconclass.org/31A235, http://iconclass.org/41A7212, http://iconclass.org/31A221",17/03/2018 00:00:00,17/03/2018 00:00:00,"Studieblad, onder andere met een man in een leunstoel","Studieblad, onder andere met een man in een leunstoel","urn:rijksmuseum:thesaurus:RM0001.THESAU.9716, schetsboekblad",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,,,/90402/HA_0010698,https://www.europeana.eu/item/90402/HA_0010698?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.ggpht.com%2FTW-YDOkegBWTm-mHvZILP7QTxNlZ0puwNYJj5dt-HmcCCO03uwp-kNmLvnW2cQijTSfR0KlmcTw2N_4DaLH30EMQuGJb%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,Fotografie,photograph,PDM 1.0,,Drie kannen en een theepot.,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"urn:rijksmuseum:thesaurus:, Hoofdgebouw (interieur)",16/03/2018 00:00:00,17/03/2018 00:00:00,Informatiebord met foto's en beschrijvingen van tentoongestelde objecten,"""Informatiebord met fotos en beschrijvingen van tentoongestelde objecten"", Tentoonstelling Johannes Schiotling","http://data.europeana.eu/concept/48, photograph, foto",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; aardewerk; earthenware,,/90402/BK_NM_I_Z_A_1,https://www.europeana.eu/item/90402/BK_NM_I_Z_A_1?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FIX81ZlE1tIWYsLjvMNl7BU2WTSMQDM-qa_FXPSqirDooKgfn1lnUjRCLOKx9fge03prSxNldnDBlUQr-j5UFG4EdIw%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Theepot. Geribd, de randen gekarteld. De ribben door verticale gouden biezen gescheiden. De holtes donkerblauw (Blue du Roi), de ribben wit, waarop een versiering van bladwerk en vlechtband. Het oor eenmaal geknikt. De randen verguld, verguldsel naar binnen gekarteld. De tuit van de trekpot is beschadigd en met zilver gemonteerd. Gemerkt in onderglazuurblauw. Met bijbehorend deksel (BK-NM-I-Z-A-2).",,0,,0,,0,,0,"width 19.7 cm; breedte 19,7 cm; height 12 cm; diepte 12,6 cm; hoogte 12 cm; depth 12.6 cm",0,0,0,0,0,0,0,0,N/A,16/03/2018 00:00:00,17/03/2018 00:00:00,"Theepot, de ribben afwisselend blauw en wit, gescheiden door gouden biezen","Theepot, de ribben afwisselend blauw en wit, gescheiden door gouden biezen","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.31312, theepot, glazuren",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; aardewerk; earthenware,,/90402/BK_NM_I_Z_A_2,https://www.europeana.eu/item/90402/BK_NM_I_Z_A_2?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FL8yr2mfHMqfGu0rjj165EVMnzCZd88GrRQDFBo51PFz0V_5qShz8tbBhKe3kTdzmloNhgelGWGCEjHu8YyMbui9jOfQ%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,Deksel van een theepot (BK-NM-I-Z-A-1).,,0,,0,,0,,0,hoogte 3 cm; diameter 8 cm; height 3 cm,0,0,0,0,0,0,0,0,N/A,16/03/2018 00:00:00,17/03/2018 00:00:00,Deksel van een theepot,Deksel van een theepot,"urn:rijksmuseum:thesaurus:RM0001.THESAU.291, urn:rijksmuseum:thesaurus:RM0001.THESAU.31312, deksel, glazuren",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; aardewerk; earthenware,,/90402/BK_NM_I_Z_A,https://www.europeana.eu/item/90402/BK_NM_I_Z_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2F4jllSkBRKRlxrw7FAO30F7HBtsKhq-kgPwE8CvXNiuXdzd91pGwa5fifn2jaoZeFYWh_8yYtGrbFo3gWdl2m0DWd1BSn%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Theepot met deksel. Geribd, de randen gekarteld. De ribben door verticale gouden biezen gescheiden. De holtes donkerblauw (Blue du Roi), de ribben wit, waarop een versiering van bladwerk en vlechtband. Het oor eenmaal geknikt. De randen verguld, verguldsel naar binnen gekarteld. De tuit van de trekpot is beschadigd en met zilver gemonteerd. Gemerkt in onderglazuurblauw.",,0,,0,,0,,0,"height 13.1 cm; hoogte 13,1 cm; width 18.5 cm; breedte 18,5 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot, de ribben afwisselend blauw en wit, gescheiden door gouden biezen","Theepot, de ribben afwisselend blauw en wit, gescheiden door gouden biezen","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.31312, theepot, glazuren",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,http://data.europeana.eu/concept/1757; porselein; porcelain (material); http://vocab.getty.edu/aat/300010662,,/90402/BK_NM_5888_A,https://www.europeana.eu/item/90402/BK_NM_5888_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh5.ggpht.com%2FYPktTn88qaF4EV-_NUzghdc74p4EnPfAb_givaKonAN0TG3hkgCz-4a7BPpBj0m4Axqt9J8qlhGJj-3AY-2Yu-acnXQ%3Ds0&type=IMAGE,nl,porcelain,Rijksmuseum,,Rijksmuseum,Porzellan,porcelain,PDM 1.0,,"Manufactuur Oud-Loosdrecht\nLoosdrecht, c. 1782–1784\nhard-paste porcelain', 'Manufactuur Oud-Loosdrecht\nLoosdrecht, ca. 1782–1784\nporselein",,0,,0,,0,,0,"hoogte 11 cm; width 18.9 cm; diameter 11,1 cm; diameter 11.1 cm; height 11 cm; breedte 18,9 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,Part of a tea service,"Part of a tea service, Delen van een theeservies","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; aardewerk; earthenware,,/90402/BK_NM_2692_A,https://www.europeana.eu/item/90402/BK_NM_2692_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FcfMX3BO8k6P7jOo9CmKqf8KE-G23OKArDQtaYLFuLAps6uWjBBtSxtlzbcBUZL5CsKnTMVzYoN8FVsSKEr6vJjjV5Q%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Bolvormige theepot van hardgebakken aardewerk, met een blauwe decoratie onder de glazuur en een veelkleurige decoratie op de glazuur. De decoratie doet Japans aan en bestaat uit een landschap waarin gestileerde bomen, planten en huizen. De pot heeft een S-vormige tuit, een deksel met een bloem als knop en een gevlochten C-vormig oor.",,0,,0,,0,,0,"height 2.9 cm; diepte 11,2 cm; deksel hoogte 2,9 cm; diameter 7 cm; hoogte 9,5 cm; height 9.5 cm; depth 11.2 cm; height 11.4 cm; width 18.2 cm; geheel hoogte 11,4 cm; diameter 6.5 cm; breedte 18,2 cm; voet diameter 7 cm; deksel diameter 6,5 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,Theepot met deksel van hardgebakken aardewerk; Leeds creamware,Theepot met deksel van hardgebakken aardewerk; Leeds creamware,"urn:rijksmuseum:thesaurus:RM0001.THESAU.263, urn:rijksmuseum:thesaurus:RM0001.THESAU.354, pot, pot, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; aardewerk; earthenware,,/90402/BK_NM_2620_A,https://www.europeana.eu/item/90402/BK_NM_2620_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FqBEoctg2x3OG6W71mDF3ZUpDKCOvOOuaSL2P5nzDB2x8XHG9NI0muDPzc4e-gpW96v0nKG1coO4-GDG5mEFWs885lwo%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Bolvormige theepot met deksel van aardewerk met zwartdekkende glazuur. De pot heeft een C-vormig oor, een deksel met een knop en een S-vormige tuit.",,0,,0,,0,,0,"diameter 5.8 cm; height 11.5 cm; diameter 6.5 cm; deksel hoogte 3,6 cm; width 18 cm; height 3.6 cm; breedte 18 cm; deksel diameter 5,8 cm; voet diameter 6,5 cm; diepte 10,2 cm; height 9.4 cm; hoogte 9,4 cm; geheel hoogte 11,5 cm; depth 10.2 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,Theepot met deksel van aardewerk met zwartdekkende glazuur,Theepot met deksel van aardewerk met zwartdekkende glazuur,"urn:rijksmuseum:thesaurus:RM0001.THESAU.263, urn:rijksmuseum:thesaurus:RM0001.THESAU.354, pot, pot, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; lead glaze; earthenware; aardewerk; loodglazuur; http://vocab.getty.edu/aat/300233430,,/90402/BK_NM_2594_A,https://www.europeana.eu/item/90402/BK_NM_2594_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FQlyJWKVf_5HOcaDrVWq5l52FZ-C-Xiy8OEYlHck-erJ1C1i1MyYXbJFoIaCbDa5G_RM4SzhsXjluda8Tn4PcGEjtnpI%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Bolvormige theepot van hardgebakken aardewerk. De theepot heeft een S-vormige tuit, een C-vormig oor. De pot staat op drie naar buiten gebogen poten. De theepot heeft een gemarmerd uiterlijk.",,0,,0,,0,,0,"hoogte 11,1 cm; breedte 21 cm; depth 12.3 cm; height 11.1 cm; width 21 cm; diepte 12,3 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot van hardgebakken aardewerk; Whieldon ware, agate ware (""kievit"")","Theepot van hardgebakken aardewerk; Whieldon ware, agate ware (""kievit"")","urn:rijksmuseum:thesaurus:RM0001.THESAU.263, urn:rijksmuseum:thesaurus:RM0001.THESAU.354, pot, pot, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,http://data.europeana.eu/concept/1757; porselein; porcelain (material); http://vocab.getty.edu/aat/300010662,,/90402/BK_NM_14249,https://www.europeana.eu/item/90402/BK_NM_14249?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh4.ggpht.com%2F8i2KpiIyXu0RK_8CAFJn_P8SmKPezWfk8Jw7663rjW-FiGX3jYAI9r0sCrmPS08lBL1YEbDu1nDRaIulmnmouULNQg%3Ds0&type=IMAGE,nl,porcelain,Rijksmuseum,,Rijksmuseum,Porzellan,porcelain,PDM 1.0,,"Theepot van beschilderd porselein, met een deels verguld masker onder de tuit. Het oor loopt aan beide zijden uit in deels vergulde bladeren. Aan beide zijden van het lichaam zijn Höroldt-chinoiserieën geschilderd binnen cartouches met ingezwenkte hoeken. Tussen de cartouches zijn insekten en vlinders geschilderd. Het deksel, het oor en de tuit zijn versierd met Indianische Blumen. De theepot is gemerkt.",,0,,0,,0,,0,"width 16.5 cm; geheel breedte 11,4 cm; geheel hoogte 12,7 cm; width 11.4 cm; height 12.7 cm; geheel breedte 16,5 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot, veelkleurig beschilderd met chinoiserieën","Theepot, veelkleurig beschilderd met chinoiserieën","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.3944, urn:rijksmuseum:thesaurus:RM0001.THESAU.64640, theepot, eet- en drinkgerei, schildertechniek",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; aardewerk; earthenware,,/90402/BK_NM_13203,https://www.europeana.eu/item/90402/BK_NM_13203?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FOSswc_xC6RcLoSkxq8vm7x3P5BZdFCqb2YcyGk9KpMti1IKV2P6JuLw6xuKKrsxtskxEnfadCTWcYmHz4poDrj_w-D0%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Canopiche theepot van hardgebakken aardewerk. De theepot heeft een deksel met een bloem als knop, een gevlochten oor en een geribde tuit. De theepot is beschilderd met bloemboeketten en bloemtakken in rood, groen, paars en blauw email.",,0,,0,,0,,0,"diameter 5.8 cm; diameter 5.3 cm; breedte 16,2 cm; height 9.3 cm; diameter 9,3 cm; deksel diameter 5,3 cm; diameter 9.3 cm; height 8.5 cm; geheel hoogte 9,3 cm; height 2.5 cm; voet diameter 5,8 cm; hoogte 8,5 cm; width 16.2 cm; deksel hoogte 2,5 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot met deksel van hardgebakken aardewerk, Leeds creamware met veelkleurige decoratie op de glazuur.","Theepot met deksel van hardgebakken aardewerk, Leeds creamware met veelkleurige decoratie op de glazuur.","urn:rijksmuseum:thesaurus:RM0001.THESAU.263, urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.354, pot, pot, theepot, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
